,brand,model,year,hour,horizon,vertical,file_path,class
2097,르노삼성,SM6,2017,14시대,240,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H240_V0.jpg,8
2098,르노삼성,SM6,2017,14시대,240,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H240_V60.jpg,8
2099,르노삼성,SM6,2017,14시대,240,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H240_V45.jpg,8
2100,르노삼성,SM6,2017,14시대,240,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H240_V30.jpg,8
2101,르노삼성,SM6,2017,14시대,270,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H270_V45.jpg,8
2102,르노삼성,SM6,2017,14시대,345,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H345_V45.jpg,8
2103,르노삼성,SM6,2017,14시대,90,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H90_V45.jpg,8
2104,르노삼성,SM6,2017,14시대,330,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H330_V45.jpg,8
2105,르노삼성,SM6,2017,14시대,75,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H75_V45.jpg,8
2106,르노삼성,SM6,2017,14시대,45,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H45_V45.jpg,8
2107,르노삼성,SM6,2017,14시대,315,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H315_V45.jpg,8
2108,르노삼성,SM6,2017,17시대,150,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H150_V0.jpg,8
2109,르노삼성,SM6,2017,14시대,60,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_14시대_H60_V45.jpg,8
2110,르노삼성,SM6,2017,17시대,150,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H150_V45.jpg,8
2111,르노삼성,SM6,2017,17시대,150,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H150_V30.jpg,8
2112,르노삼성,SM6,2017,17시대,150,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H150_V60.jpg,8
2113,르노삼성,SM6,2017,17시대,150,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H150_V15.jpg,8
2114,르노삼성,SM6,2017,17시대,165,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H165_V0.jpg,8
2115,르노삼성,SM6,2017,17시대,165,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H165_V60.jpg,8
2116,르노삼성,SM6,2017,17시대,165,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H165_V45.jpg,8
2117,르노삼성,SM6,2017,17시대,165,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H165_V15.jpg,8
2118,르노삼성,SM6,2017,17시대,165,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H165_V30.jpg,8
2119,르노삼성,SM6,2017,17시대,105,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H105_V30.jpg,8
2120,르노삼성,SM6,2017,17시대,105,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H105_V15.jpg,8
2121,르노삼성,SM6,2017,17시대,105,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H105_V45_(1).jpg,8
2122,르노삼성,SM6,2017,17시대,105,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H105_V0.jpg,8
2123,르노삼성,SM6,2017,17시대,105,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H105_V60_(1).jpg,8
2124,르노삼성,SM6,2017,17시대,135,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H135_V60.jpg,8
2125,르노삼성,SM6,2017,17시대,135,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H135_V0.jpg,8
2126,르노삼성,SM6,2017,17시대,135,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H135_V30.jpg,8
2127,르노삼성,SM6,2017,17시대,135,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H135_V45.jpg,8
2128,르노삼성,SM6,2017,17시대,0,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H0_V45_(1).jpg,8
2129,르노삼성,SM6,2017,17시대,135,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H135_V15.jpg,8
2130,르노삼성,SM6,2017,17시대,0,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H0_V15_(1).jpg,8
2131,르노삼성,SM6,2017,17시대,0,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H0_V60_(1).jpg,8
2132,르노삼성,SM6,2017,17시대,0,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H0_V0_(1).jpg,8
2133,르노삼성,SM6,2017,17시대,0,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H0_V30.jpg,8
2134,르노삼성,SM6,2017,17시대,180,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H180_V60.jpg,8
2135,르노삼성,SM6,2017,17시대,180,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H180_V15.jpg,8
2136,르노삼성,SM6,2017,17시대,180,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H180_V30.jpg,8
2137,르노삼성,SM6,2017,17시대,180,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H180_V0.jpg,8
2138,르노삼성,SM6,2017,17시대,180,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H180_V45.jpg,8
2139,르노삼성,SM6,2017,17시대,195,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H195_V30.jpg,8
2140,르노삼성,SM6,2017,17시대,195,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H195_V60.jpg,8
2141,르노삼성,SM6,2017,17시대,195,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H195_V0.jpg,8
2142,르노삼성,SM6,2017,17시대,195,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H195_V15.jpg,8
2143,르노삼성,SM6,2017,17시대,195,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H195_V45.jpg,8
2144,르노삼성,SM6,2017,17시대,15,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H15_V45.jpg,8
2145,르노삼성,SM6,2017,17시대,15,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H15_V30.jpg,8
2146,르노삼성,SM6,2017,17시대,15,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H15_V15.jpg,8
2147,르노삼성,SM6,2017,17시대,15,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H15_V0.jpg,8
2148,르노삼성,SM6,2017,17시대,15,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H15_V60.jpg,8
2149,르노삼성,SM6,2017,17시대,120,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H120_V0.jpg,8
2150,르노삼성,SM6,2017,17시대,120,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H120_V45.jpg,8
2151,르노삼성,SM6,2017,17시대,120,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H120_V15.jpg,8
2152,르노삼성,SM6,2017,17시대,120,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H120_V30.jpg,8
2153,르노삼성,SM6,2017,17시대,120,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H120_V60.jpg,8
2154,르노삼성,SM6,2017,17시대,240,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H240_V45.jpg,8
2155,르노삼성,SM6,2017,17시대,240,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H240_V15.jpg,8
2156,르노삼성,SM6,2017,17시대,240,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H240_V60.jpg,8
2157,르노삼성,SM6,2017,17시대,240,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H240_V0.jpg,8
2158,르노삼성,SM6,2017,17시대,240,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H240_V30.jpg,8
2159,르노삼성,SM6,2017,17시대,315,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H315_V45.jpg,8
2160,르노삼성,SM6,2017,17시대,315,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H315_V0.jpg,8
2161,르노삼성,SM6,2017,17시대,315,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H315_V15.jpg,8
2162,르노삼성,SM6,2017,17시대,315,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H315_V30.jpg,8
2163,르노삼성,SM6,2017,17시대,315,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H315_V60.jpg,8
2164,르노삼성,SM6,2017,17시대,330,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H330_V45.jpg,8
2165,르노삼성,SM6,2017,17시대,330,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H330_V15.jpg,8
2166,르노삼성,SM6,2017,17시대,330,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H330_V60.jpg,8
2167,르노삼성,SM6,2017,17시대,330,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H330_V30.jpg,8
2168,르노삼성,SM6,2017,17시대,330,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H330_V0.jpg,8
2169,르노삼성,SM6,2017,17시대,225,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H225_V60.jpg,8
2170,르노삼성,SM6,2017,17시대,225,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H225_V45.jpg,8
2171,르노삼성,SM6,2017,17시대,225,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H225_V0.jpg,8
2172,르노삼성,SM6,2017,17시대,225,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H225_V30.jpg,8
2173,르노삼성,SM6,2017,17시대,225,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H225_V15.jpg,8
2174,르노삼성,SM6,2017,17시대,255,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H255_V60.jpg,8
2175,르노삼성,SM6,2017,17시대,255,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H255_V0.jpg,8
2176,르노삼성,SM6,2017,17시대,255,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H255_V30.jpg,8
2177,르노삼성,SM6,2017,17시대,255,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H255_V45.jpg,8
2178,르노삼성,SM6,2017,17시대,255,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H255_V15.jpg,8
2179,르노삼성,SM6,2017,17시대,285,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H285_V60.jpg,8
2180,르노삼성,SM6,2017,17시대,285,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H285_V45.jpg,8
2181,르노삼성,SM6,2017,17시대,285,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H285_V30.jpg,8
2182,르노삼성,SM6,2017,17시대,285,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H285_V0.jpg,8
2183,르노삼성,SM6,2017,17시대,285,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H285_V15.jpg,8
2184,르노삼성,SM6,2017,17시대,300,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H300_V30.jpg,8
2185,르노삼성,SM6,2017,17시대,300,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H300_V15.jpg,8
2186,르노삼성,SM6,2017,17시대,300,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H300_V0.jpg,8
2187,르노삼성,SM6,2017,17시대,300,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H300_V60.jpg,8
2188,르노삼성,SM6,2017,17시대,300,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H300_V45.jpg,8
2189,르노삼성,SM6,2017,17시대,270,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H270_V15.jpg,8
2190,르노삼성,SM6,2017,17시대,270,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H270_V60.jpg,8
2191,르노삼성,SM6,2017,17시대,270,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H270_V0.jpg,8
2192,르노삼성,SM6,2017,17시대,270,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H270_V30.jpg,8
2193,르노삼성,SM6,2017,17시대,30,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H30_V30_(1).jpg,8
2194,르노삼성,SM6,2017,17시대,270,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H270_V45.jpg,8
2195,르노삼성,SM6,2017,17시대,30,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H30_V0_(1).jpg,8
2196,르노삼성,SM6,2017,17시대,30,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H30_V45_(1).jpg,8
2197,르노삼성,SM6,2017,17시대,30,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H30_V15_(1).jpg,8
2198,르노삼성,SM6,2017,17시대,30,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H30_V60_(1).jpg,8
2199,르노삼성,SM6,2017,17시대,210,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H210_V0.jpg,8
2200,르노삼성,SM6,2017,17시대,210,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H210_V45.jpg,8
2201,르노삼성,SM6,2017,17시대,210,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H210_V15.jpg,8
2202,르노삼성,SM6,2017,17시대,210,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H210_V60.jpg,8
2203,르노삼성,SM6,2017,17시대,210,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H210_V30.jpg,8
2204,르노삼성,SM6,2017,17시대,60,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H60_V0.jpg,8
2205,르노삼성,SM6,2017,17시대,60,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H60_V45.jpg,8
2206,르노삼성,SM6,2017,17시대,60,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H60_V60.jpg,8
2207,르노삼성,SM6,2017,17시대,60,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H60_V15.jpg,8
2208,르노삼성,SM6,2017,17시대,60,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H60_V30.jpg,8
2209,르노삼성,SM6,2017,17시대,75,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H75_V60.jpg,8
2210,르노삼성,SM6,2017,17시대,75,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H75_V0.jpg,8
2211,르노삼성,SM6,2017,17시대,75,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H75_V30.jpg,8
2212,르노삼성,SM6,2017,17시대,75,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H75_V45.jpg,8
2213,르노삼성,SM6,2017,17시대,90,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H90_V60.jpg,8
2214,르노삼성,SM6,2017,17시대,75,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H75_V15.jpg,8
2215,르노삼성,SM6,2017,17시대,90,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H90_V45.jpg,8
2216,르노삼성,SM6,2017,17시대,90,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H90_V30.jpg,8
2217,르노삼성,SM6,2017,17시대,90,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H90_V0.jpg,8
2218,르노삼성,SM6,2017,17시대,90,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H90_V15.jpg,8
2219,르노삼성,SM6,2017,17시대,45,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H45_V60_(1).jpg,8
2220,르노삼성,SM6,2017,17시대,45,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H45_V45_(1).jpg,8
2221,르노삼성,SM6,2017,17시대,45,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H45_V30_(1).jpg,8
2222,르노삼성,SM6,2017,17시대,45,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H45_V15_(1).jpg,8
2223,르노삼성,SM6,2017,17시대,45,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H45_V0_(1).jpg,8
2224,르노삼성,SM6,2017,17시대,345,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H345_V15.jpg,8
2225,르노삼성,SM6,2017,17시대,345,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H345_V30.jpg,8
2226,르노삼성,SM6,2017,17시대,345,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H345_V45.jpg,8
2227,르노삼성,SM6,2017,17시대,345,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H345_V0.jpg,8
2228,르노삼성,SM6,2017,17시대,345,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_17시대_H345_V60.jpg,8
2229,르노삼성,SM6,2017,18시대,0,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H0_V0.jpg,8
2230,르노삼성,SM6,2017,18시대,0,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H0_V15.jpg,8
2231,르노삼성,SM6,2017,18시대,0,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H0_V45.jpg,8
2232,르노삼성,SM6,2017,18시대,0,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H0_V60.jpg,8
2233,르노삼성,SM6,2017,18시대,0,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H0_V30.jpg,8
2234,르노삼성,SM6,2017,18시대,135,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H135_V60.jpg,8
2235,르노삼성,SM6,2017,18시대,135,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H135_V15.jpg,8
2236,르노삼성,SM6,2017,18시대,135,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H135_V30.jpg,8
2237,르노삼성,SM6,2017,18시대,135,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H135_V0.jpg,8
2238,르노삼성,SM6,2017,18시대,135,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H135_V45.jpg,8
2239,르노삼성,SM6,2017,18시대,15,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H15_V30.jpg,8
2240,르노삼성,SM6,2017,18시대,15,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H15_V45.jpg,8
2241,르노삼성,SM6,2017,18시대,15,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H15_V60.jpg,8
2242,르노삼성,SM6,2017,18시대,15,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H15_V15.jpg,8
2243,르노삼성,SM6,2017,18시대,15,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H15_V0.jpg,8
2244,르노삼성,SM6,2017,18시대,105,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H105_V60.jpg,8
2245,르노삼성,SM6,2017,18시대,105,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H105_V0_(1).jpg,8
2246,르노삼성,SM6,2017,18시대,105,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H105_V30_(1).jpg,8
2247,르노삼성,SM6,2017,18시대,105,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H105_V15_(1).jpg,8
2248,르노삼성,SM6,2017,18시대,105,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H105_V45_(1).jpg,8
2249,르노삼성,SM6,2017,18시대,120,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H120_V45.jpg,8
2250,르노삼성,SM6,2017,18시대,120,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H120_V60.jpg,8
2251,르노삼성,SM6,2017,18시대,120,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H120_V15.jpg,8
2252,르노삼성,SM6,2017,18시대,120,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H120_V30.jpg,8
2253,르노삼성,SM6,2017,18시대,120,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H120_V0.jpg,8
2254,르노삼성,SM6,2017,18시대,270,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H270_V0_(1).jpg,8
2255,르노삼성,SM6,2017,18시대,270,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H270_V45.jpg,8
2256,르노삼성,SM6,2017,18시대,270,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H270_V15_(1).jpg,8
2257,르노삼성,SM6,2017,18시대,270,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H270_V30_(1).jpg,8
2258,르노삼성,SM6,2017,18시대,270,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H270_V60.jpg,8
2259,르노삼성,SM6,2017,18시대,150,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H150_V0.jpg,8
2260,르노삼성,SM6,2017,18시대,150,30,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H150_V30.jpg,8
2261,르노삼성,SM6,2017,18시대,150,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H150_V15.jpg,8
2262,르노삼성,SM6,2017,18시대,150,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H150_V45.jpg,8
2263,르노삼성,SM6,2017,18시대,150,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H150_V60.jpg,8
2264,르노삼성,SM6,2017,18시대,285,60,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H285_V60.jpg,8
2265,르노삼성,SM6,2017,18시대,285,15,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H285_V15.jpg,8
2266,르노삼성,SM6,2017,18시대,285,45,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H285_V45.jpg,8
2267,르노삼성,SM6,2017,18시대,285,0,/content/drive/MyDrive/공유폴더/kcar/cropped_img/르노삼성_SM6_2017_18시대_H285_V0.jpg,8
